,date net balance,raw net balance,net balance,date S&P 500,raw S&P 500,S&P 500,date BofA AAA bond,raw BofA AAA bond,BofA AAA bond,date BTC-USD,raw BTC-USD,BTC-USD,date MSCI REIT,raw MSCI REIT,MSCI REIT
149,2015-01-27,32205.11588,963.6142704,2015-08-06,2083.56,1027.264749,2015-08-03,569.600,979.0137674,2015-06-09,229.048004,855.3078185,2015-08-13,"1,452.70",948.3923617
150,2015-01-27,31955.11588,956.1339816,2015-08-07,2077.57,1024.311479,2015-08-04,567.380,975.1980887,2015-06-10,228.802994,854.3929056,2015-08-14,"1,444.31",942.9149665
151,2015-01-27,31955.11588,956.1339816,2015-08-10,2104.18,1037.431099,2015-08-05,564.720,970.6261494,2015-06-11,229.705002,857.7611711,2015-08-17,"1,431.56",934.5911539
152,2015-01-27,31955.11588,956.1339816,2015-08-11,2084.07,1027.516196,2015-08-06,566.050,972.9121191,2015-06-12,229.981995,858.7955145,2015-08-18,"1,416.72",924.9028889
153,2015-01-27,31455.11588,941.173404,2015-08-12,2086.05,1028.492402,2015-08-07,569.400,978.6700125,2015-06-13,232.401993,867.8322368,2015-08-19,"1,415.60",924.171699
154,2015-01-27,31455.11588,941.173404,2015-08-13,2083.39,1027.180933,2015-08-10,565.850,972.5683642,2015-06-14,233.542999,872.0929652,2015-08-20,"1,414.97",923.7604048
155,2015-01-27,31455.11588,941.173404,2015-08-14,2091.54,1031.199156,2015-08-11,570.200,980.0450319,2015-06-15,236.822998,884.3410911,2015-08-21,"1,419.13",926.4762527
156,2015-01-27,31455.11588,941.173404,2015-08-17,2102.44,1036.57322,2015-08-12,569.300,978.4981351,2015-06-16,250.895004,936.888577,2015-08-24,"1,422.62",928.7546923
157,2015-01-27,31205.11588,933.6931152,2015-08-18,2096.92,1033.851676,2015-08-13,566.780,974.1668242,2015-06-17,249.283997,930.8727774,2015-08-25,"1,415.61",924.1782275
158,2015-01-27,31310.01099,936.8316979,2015-08-19,2079.61,1025.317267,2015-08-14,567.300,975.0605868,2015-06-18,249.007004,929.8384341,2015-08-26,"1,411.75",921.658234
159,2015-01-27,31648.55265,946.9612556,2015-08-20,2035.73,1003.68296,2015-08-17,569.490,978.8247022,2015-06-19,244.606003,913.4042784,2015-08-27,"1,423.84",929.551167
160,2015-01-27,31648.55265,946.9612556,2015-08-21,1970.89,971.7146717,2015-08-18,567.390,975.2152765,2015-06-20,245.212006,915.6672062,2015-08-28,"1,427.33",931.8296067
161,2015-01-27,31648.55265,946.9612556,2015-08-24,1893.21,933.4158343,2015-08-19,569.460,978.773139,2015-06-21,243.944,910.9322361,2015-08-31,"1,427.98",932.2539579
162,2015-01-27,31398.55265,939.4809668,2015-08-25,1867.61,920.7941783,2015-08-20,571.680,982.5888177,2015-06-22,246.990005,922.3065849,2015-09-01,"1,419.70",926.848376
163,2015-01-28,31148.55265,932.000678,2015-08-26,1940.51,956.7363159,2015-08-21,572.280,983.6200822,2015-06-23,244.296005,912.2466882,2015-09-02,"1,418.33",925.9539742
164,2015-01-28,31148.55265,932.000678,2015-08-27,1987.66,979.9828424,2015-08-24,573.850,986.3185576,2015-06-24,240.514999,898.1277091,2015-09-03,"1,409.87",920.4308797
165,2015-01-28,31148.55265,932.000678,2015-08-28,1988.87,980.5794129,2015-08-25,567.230,974.9402726,2015-06-25,242.798996,906.6565784,2015-09-04,"1,424.55",930.0146891
166,2015-01-28,31148.55265,932.000678,2015-08-31,1972.18,972.3506848,2015-08-26,564.480,970.2136436,2015-06-26,243.593994,909.6252487,2015-09-08,"1,432.10",934.9436919
167,2015-01-28,31148.55265,932.000678,2015-09-01,1913.85,943.5920444,2015-08-27,566.370,973.4621268,2015-06-27,250.990005,937.2433284,2015-09-09,"1,435.35",937.065448
168,2015-01-28,31409.62685,939.8123196,2015-09-02,1948.86,960.8531451,2015-08-28,566.520,973.7199429,2015-06-28,249.011002,929.8533634,2015-09-10,"1,414.23",923.2772972
169,2015-01-29,31409.62685,939.8123196,2015-09-03,1951.13,961.972331,2015-08-31,565.520,972.0011688,2015-06-29,257.063995,959.924736,2015-09-11,"1,423.52",929.3422556
170,2015-01-29,31409.62685,939.8123196,2015-09-04,1921.22,947.2257008,2015-09-01,566.140,973.0668088,2015-06-30,263.071991,982.3597097,2015-09-14,"1,421.96",928.3238126
171,2015-01-29,31409.62685,939.8123196,2015-09-07,#N/A,#N/A,2015-09-02,565.210,971.4683488,2015-07-01,258.621002,965.7388895,2015-09-15,"1,427.39",931.8687775
172,2015-01-29,31409.62685,939.8123196,2015-09-08,1969.41,970.9849822,2015-09-03,566.530,973.7371307,2015-07-02,255.412003,953.7558908,2015-09-16,"1,423.90",929.5903378
173,2015-01-29,31409.62685,939.8123196,2015-09-09,1942.04,957.490657,2015-09-04,569.470,978.7903267,2015-07-03,256.335999,957.2062636,2015-09-17,"1,425.81",930.8372776
174,2015-01-29,31670.70105,947.6239612,2015-09-10,1952.29,962.5442498,2015-09-07,569.620,979.0481429,2015-07-04,260.885986,974.1967607,2015-09-18,"1,431.40",934.4866982
175,2015-01-29,31670.70105,947.6239612,2015-09-11,1961.05,966.8632227,2015-09-08,567.020,974.57933,2015-07-05,271.912994,1015.373658,2015-09-21,"1,424.04",929.6817366
176,2015-01-29,32046.17997,958.8587244,2015-09-14,1953.03,962.9090945,2015-09-09,568.210,976.6246713,2015-07-06,269.029999,1004.608019,2015-09-22,"1,424.24",929.8123062
177,2015-01-29,32046.17997,958.8587244,2015-09-15,1978.09,975.2645124,2015-09-10,566.380,973.4793146,2015-07-07,266.207001,994.0664197,2015-09-23,"1,412.72",922.2914967
178,2015-01-29,32046.17997,958.8587244,2015-09-16,1995.31,983.7545482,2015-09-11,568.200,976.6074835,2015-07-08,270.785004,1011.161534,2015-09-24,"1,424.25",929.8188347
179,2015-01-29,32046.17997,958.8587244,2015-09-17,1990.20,981.2351474,2015-09-14,568.270,976.7277977,2015-07-09,269.227997,1005.34738,2015-09-25,"1,423.65",929.4271258
180,2015-01-29,32046.17997,958.8587244,2015-09-18,1958.03,965.3742617,2015-09-15,563.200,968.0136127,2015-07-10,284.894012,1063.847192,2015-09-28,"1,387.10",905.5655296
181,2015-01-29,32046.17997,958.8587244,2015-09-21,1966.97,969.7819806,2015-09-16,562.740,967.2229766,2015-07-11,293.11499,1094.545852,2015-09-29,"1,417.02",925.0987433
182,2015-01-29,32046.17997,958.8587244,2015-09-22,1942.74,957.8357804,2015-09-17,566.830,974.2527629,2015-07-12,310.867004,1160.835172,2015-09-30,"1,416.64",924.850661
183,2015-01-29,31546.17997,943.8981468,2015-09-23,1938.76,955.8735073,2015-09-18,571.230,981.8153693,2015-07-13,292.053986,1090.583866,2015-10-01,"1,413.56",922.839889
184,2015-01-29,31546.17997,943.8981468,2015-09-24,1932.24,952.6589293,2015-09-21,566.880,974.3387016,2015-07-14,287.463989,1073.443964,2015-10-02,"1,401.43",914.9208422
185,2015-01-29,32086.86898,960.0761863,2015-09-25,1931.34,952.2151992,2015-09-22,571.290,981.9184957,2015-07-15,285.82901,1067.338648,2015-10-05,"1,422.86",928.9113759
186,2015-01-29,32086.86898,960.0761863,2015-09-28,1881.77,927.7755317,2015-09-23,570.850,981.1622351,2015-07-16,278.088989,1038.435971,2015-10-06,"1,408.38",919.4581361
187,2015-01-29,31836.86898,952.5958975,2015-09-29,1884.09,928.9193693,2015-09-24,571.670,982.5716299,2015-07-17,279.471985,1043.600335,2015-10-07,"1,382.48",902.5493716
188,2015-01-29,31836.86898,952.5958975,2015-09-30,1920.03,946.6389911,2015-09-25,569.140,978.2231313,2015-07-18,274.901001,1026.531432,2015-10-08,"1,386.14",904.9387955
189,2015-01-29,31486.86898,942.1234932,2015-10-01,1923.82,948.5075878,2015-09-28,572.460,983.9294615,2015-07-19,273.614014,1021.725583,2015-10-09,"1,384.81",904.0705076
190,2015-01-29,31747.94317,949.9351348,2015-10-02,1951.36,962.0857287,2015-09-29,573.480,985.6826112,2015-07-20,278.980988,1041.766861,2015-10-12,"1,374.12",897.0915619
191,2015-01-30,31950.35489,955.9915271,2015-10-05,1987.05,979.682092,2015-09-30,572.710,984.359155,2015-07-21,275.833008,1030.011719,2015-10-13,"1,368.65",893.5204831
192,2015-01-30,31950.35489,955.9915271,2015-10-06,1979.92,976.1667636,2015-10-01,573.350,985.4591705,2015-07-22,277.221985,1035.198417,2015-10-14,"1,363.12",889.9102334
193,2015-01-30,31950.35489,955.9915271,2015-10-07,1995.83,984.0109256,2015-10-02,575.420,989.0170331,2015-07-23,276.049011,1030.818314,2015-10-15,"1,370.93",895.0089767
194,2015-01-30,31450.35489,941.0309495,2015-10-08,2013.43,992.6883141,2015-10-05,572.620,984.2044654,2015-07-24,288.278015,1076.483688,2015-10-16,"1,376.53",898.6649257
195,2015-01-30,31450.35489,941.0309495,2015-10-09,2014.89,993.4081429,2015-10-06,573.800,986.2326189,2015-07-25,288.696991,1078.048222,2015-10-19,"1,386.44",905.1346499
196,2015-01-30,31669.86708,947.5990079,2015-10-12,2017.46,994.6752389,2015-10-07,574.030,986.627937,2015-07-26,292.686005,1092.943942,2015-10-20,"1,375.73",898.1426473
197,2015-01-30,32148.65817,961.9249905,2015-10-13,2003.69,987.8861684,2015-10-08,571.860,982.898197,2015-07-27,293.623993,1096.446564,2015-10-21,"1,381.34",901.8051249
198,2015-01-30,32148.65817,961.9249905,2015-10-14,1994.24,983.2270025,2015-10-09,572.840,984.5825957,2015-07-28,294.427002,1099.445149,2015-10-22,"1,382.79",902.7517545
199,2015-01-30,31898.65817,954.4447017,2015-10-15,2023.86,997.8306529,2015-10-12,572.990,984.8404118,2015-07-29,289.589996,1081.382869,2015-10-23,"1,390.80",907.9810674
200,2015-01-30,31898.65817,954.4447017,2015-10-16,2033.11,1002.391212,2015-10-13,575.500,989.154535,2015-07-30,287.721985,1074.407369,2015-10-26,"1,360.91",888.4674392
201,2015-01-31,31898.65817,954.4447017,2015-10-19,2033.66,1002.662381,2015-10-14,578.210,993.812413,2015-07-31,284.649994,1062.935983,2015-10-27,"1,385.05",904.2271911
202,2015-01-31,31898.65817,954.4447017,2015-10-20,2030.77,1001.237514,2015-10-15,576.380,990.6670563,2015-08-01,281.601013,1051.550522,2015-10-28,"1,387.93",906.1073935
203,2015-01-31,31898.65817,954.4447017,2015-10-21,2018.94,995.4049284,2015-10-16,576.840,991.4576924,2015-08-02,282.614014,1055.333256,2015-10-29,"1,398.47",912.9884119
204,2015-01-31,32337.68256,967.5808186,2015-10-22,2052.51,1011.956061,2015-10-19,576.700,991.217064,2015-08-03,281.22699,1050.15385,2015-10-30,"1,417.26",925.2554268
205,2015-01-31,32087.68256,960.1005298,2015-10-23,2075.15,1023.118338,2015-10-20,575.230,988.690466,2015-08-04,285.217987,1065.056975,2015-11-02,"1,412.80",922.3437245
206,2015-01-31,32087.68256,960.1005298,2015-10-26,2071.18,1021.160995,2015-10-21,577.500,992.5920833,2015-08-05,281.881989,1052.599738,2015-11-03,"1,417.46",925.3859964
207,2015-01-31,32705.23576,978.5784347,2015-10-27,2065.89,1018.552848,2015-10-22,578.260,993.8983517,2015-08-06,278.576996,1040.25828,2015-11-04,"1,406.20",918.0349274
208,2015-01-31,32705.23576,978.5784347,2015-10-28,2090.35,1030.612446,2015-10-23,576.250,990.4436156,2015-08-07,279.584991,1044.022321,2015-11-05,"1,403.42",916.2200098
209,2015-01-31,32205.23576,963.6178571,2015-10-29,2089.41,1030.148995,2015-10-26,578.110,993.6405356,2015-08-08,260.997009,974.6113413,2015-11-06,"1,390.10",907.5240738
210,2015-01-31,32205.23576,963.6178571,2015-10-30,2079.36,1025.194009,2015-10-27,579.270,995.6343136,2015-08-09,265.083008,989.869221,2015-11-09,"1,371.66",895.4855557
211,2015-01-31,31705.23576,948.6572795,2015-11-02,2104.05,1037.367004,2015-10-28,577.120,991.9389491,2015-08-10,264.470001,987.5801389,2015-11-10,"1,372.39",895.9621348
212,2015-01-31,31942.21492,955.74797,2015-11-03,2109.79,1040.197016,2015-10-29,571.600,982.4513157,2015-08-11,270.385986,1009.671526,2015-11-11,"1,376.45",898.6126979
213,2015-01-31,31942.21492,955.74797,2015-11-04,2102.31,1036.509126,2015-10-30,572.280,983.6200822,2015-08-12,266.376007,994.6975196,2015-11-12,"1,359.33",887.4359393
214,2015-01-31,32060.27048,959.2803286,2015-11-05,2099.93,1035.335706,2015-10-31,572.280,983.6200822,2015-08-13,264.079987,986.1237541,2015-11-13,"1,333.59",870.6316305
215,2015-01-31,31810.27048,951.8000398,2015-11-06,2099.20,1034.975792,2015-11-02,571.730,982.6747564,2015-08-14,265.679993,992.0984739,2015-11-16,"1,323.07",863.763669
216,2015-01-31,31810.27048,951.8000398,2015-11-09,2078.58,1024.809443,2015-11-03,569.870,979.4778364,2015-08-15,261.550995,976.680028,2015-11-17,"1,328.75",867.4718459
217,2015-01-31,31310.27048,936.8394622,2015-11-10,2081.72,1026.357568,2015-11-04,569.950,979.6153383,2015-08-16,258.506989,965.3131438,2015-11-18,"1,323.80",864.2402481
218,2015-01-31,31310.27048,936.8394622,2015-11-11,2075.00,1023.044383,2015-11-05,569.320,978.5325106,2015-08-17,257.976013,963.3303807,2015-11-19,"1,323.51",864.0509221
219,2015-01-31,31310.27048,936.8394622,2015-11-12,2045.97,1008.731622,2015-11-06,565.810,972.4996133,2015-08-18,211.078995,788.2081991,2015-11-20,"1,307.78",853.7816223
220,2015-01-31,31310.27048,936.8394622,2015-11-13,2023.04,997.4263655,2015-11-09,565.570,972.0871075,2015-08-19,226.684006,846.4802106,2015-11-23,"1,309.03",854.5976824
221,2015-01-31,31310.27048,936.8394622,2015-11-16,2053.19,1012.291324,2015-11-10,566.670,973.9777591,2015-08-20,235.350006,878.8406652,2015-11-24,"1,295.65",845.8625755
222,2015-01-31,31529.78267,943.4075206,2015-11-17,2050.44,1010.935482,2015-11-11,566.720,974.0636978,2015-08-21,232.569,868.4558719,2015-11-25,"1,300.72",849.1725151
223,2015-02-01,31529.78267,943.4075206,2015-11-18,2083.58,1027.27461,2015-11-12,566.490,973.6683797,2015-08-22,230.389999,860.3190772,2015-11-27,"1,299.01",848.0561449
224,2015-02-01,31029.78267,928.446943,2015-11-19,2081.24,1026.120912,2015-11-13,567.700,975.7480965,2015-08-23,228.169006,852.0254766,2015-11-30,"1,298.73",847.8733475
225,2015-02-01,32149.22712,961.942014,2015-11-20,2089.17,1030.030667,2015-11-16,567.670,975.6965332,2015-08-24,210.494995,786.0274345,2015-12-01,"1,283.69",838.0545128
226,2015-02-01,32149.22712,961.942014,2015-11-23,2086.59,1028.75864,2015-11-17,569.140,978.2231313,2015-08-25,221.608994,827.5291725,2015-12-02,"1,265.66",826.2836625
227,2015-02-01,32149.22712,961.942014,2015-11-24,2089.14,1030.015876,2015-11-18,569.250,978.4121964,2015-08-26,225.830994,843.2949052,2015-12-03,"1,297.64",847.1617431
228,2015-02-01,32149.22712,961.942014,2015-11-25,2088.87,1029.882757,2015-11-19,570.550,980.6466028,2015-08-27,224.768997,839.329211,2015-12-04,"1,315.11",858.5669985
229,2015-02-01,32149.22712,961.942014,2015-11-26,#N/A,#N/A,2015-11-20,570.290,980.1997216,2015-08-28,231.395996,864.075657,2015-12-07,"1,316.36",859.3830586
230,2015-02-01,32149.22712,961.942014,2015-11-27,2090.11,1030.494118,2015-11-23,571.160,981.6950551,2015-08-29,229.779999,858.0412238,2015-12-08,"1,300.65",849.1268157
231,2015-02-02,31899.22712,954.4617252,2015-11-30,2080.41,1025.711694,2015-11-24,571.460,982.2106873,2015-08-30,228.761002,854.2360997,2015-12-09,"1,287.59",840.6006202
232,2015-02-02,31899.22712,954.4617252,2015-12-01,2102.63,1036.666897,2015-11-25,572.190,983.4653925,2015-08-31,230.056,859.0718629,2015-12-10,"1,312.74",857.0197487
233,2015-02-02,31899.22712,954.4617252,2015-12-02,2079.51,1025.267964,2015-11-26,572.250,983.5685189,2015-09-01,228.121002,851.8462207,2015-12-11,"1,318.69",860.9041945
234,2015-02-02,31899.22712,954.4617252,2015-12-03,2049.62,1010.531194,2015-11-27,572.260,983.5857067,2015-09-02,229.283997,856.1890602,2015-12-14,"1,323.20",863.8485393
235,2015-02-02,33208.56447,993.6386112,2015-12-04,2091.69,1031.273111,2015-11-30,572.980,984.8232241,2015-09-03,227.182999,848.3435432,2015-12-15,"1,318.11",860.5255427
236,2015-02-02,33208.56447,993.6386112,2015-12-07,2077.07,1024.064962,2015-12-01,577.060,991.8358227,2015-09-04,230.298004,859.9755508,2015-12-16,"1,306.72",853.0896034
237,2015-02-03,33208.56447,993.6386112,2015-12-08,2063.59,1017.418871,2015-12-02,577.370,992.3686427,2015-09-05,235.018997,877.6046161,2015-12-17,"1,310.78",855.7401665
238,2015-02-03,33428.07666,1000.20667,2015-12-09,2047.62,1009.545127,2015-12-03,570.430,980.4403499,2015-09-06,239.839996,895.6071224,2015-12-18,"1,310.05",855.2635874
239,2015-02-03,33821.59518,1011.981198,2015-12-10,2052.23,1011.818011,2015-12-04,573.110,985.0466647,2015-09-07,239.847,895.6332767,2015-12-21,"1,305.18",852.0842174
240,2015-02-03,33821.59518,1011.981198,2015-12-11,2012.37,992.1656987,2015-12-07,576.000,990.0139221,2015-09-08,243.606995,909.6737968,2015-12-22,"1,300.68",849.1464012
241,2015-02-03,33571.59518,1004.50091,2015-12-14,2021.94,996.8840287,2015-12-08,575.230,988.690466,2015-09-09,238.167999,889.3635749,2015-12-23,"1,308.87",854.4932267
242,2015-02-03,33571.59518,1004.50091,2015-12-15,2043.41,1007.469457,2015-12-09,575.860,989.7732937,2015-09-10,238.477005,890.5174607,2015-12-24,"1,299.11",848.1214297
243,2015-02-03,34654.56619,1036.904653,2015-12-16,2073.07,1022.092828,2015-12-10,574.630,987.6592015,2015-09-11,240.106995,896.6041463,2015-12-28,"1,287.04",840.2415538
244,2015-02-03,34304.56619,1026.432249,2015-12-17,2041.89,1006.720046,2015-12-11,578.970,995.1186814,2015-09-12,235.229004,878.3888213,2015-12-29,"1,282.45",837.2449812
245,2015-02-03,36024.56619,1077.896636,2015-12-18,2005.55,988.8032106,2015-12-14,573.800,986.2326189,2015-09-13,230.511993,860.7746255,2015-12-30,"1,280.53",835.991513
246,2015-02-03,35674.56619,1067.424232,2015-12-21,2021.15,996.4945323,2015-12-15,572.760,984.4450938,2015-09-14,230.643997,861.267553,2015-12-31,"1,258.72",821.752897
247,2015-02-03,35174.56619,1052.463654,2015-12-22,2038.97,1005.280388,2015-12-16,572.810,984.5310325,2015-09-15,230.304001,859.9979447,2016-01-04,"1,269.43",828.7448996
248,2015-02-03,35174.56619,1052.463654,2015-12-23,2064.29,1017.763995,2015-12-17,575.740,989.5670408,2015-09-16,229.091003,855.4683847,2016-01-05,"1,259.79",822.4514444
249,2015-02-03,34674.56619,1037.503076,2015-12-24,2060.99,1016.136984,2015-12-18,577.570,992.7123975,2015-09-17,229.809998,858.1532457,2016-01-06,"1,254.09",818.7302105
250,2015-02-03,34674.56619,1037.503076,2015-12-25,#N/A,#N/A,2015-12-21,577.090,991.8873859,2015-09-18,232.975006,869.9719738,2016-01-07,"1,255.06",819.3634732
251,2015-02-03,34674.56619,1037.503076,2015-12-28,2056.50,1013.923264,2015-12-22,575.370,988.9310943,2015-09-19,231.492996,864.437873,2016-01-08,"1,259.77",822.4383875
252,2015-02-03,34674.56619,1037.503076,2015-12-29,2078.36,1024.700975,2015-12-23,574.090,986.7310634,2015-09-20,231.212006,863.3886041,2016-01-11,"1,258.19",821.4068875
253,2015-02-03,35437.30204,1060.325014,2015-12-30,2063.36,1017.305474,2015-12-24,575.490,989.1373472,2015-09-21,227.085007,847.9776228,2016-01-12,"1,252.31",817.568141
254,2015-02-03,35437.30204,1060.325014,2015-12-31,2043.94,1007.730764,2015-12-25,#N/A,#N/A,2015-09-22,230.617996,861.1704604,2016-01-13,"1,251.50",817.0393341
255,2015-02-03,35437.30204,1060.325014,2016-01-01,#N/A,#N/A,2015-12-28,576.540,990.9420601,2015-09-23,230.283005,859.9195417,2016-01-14,"1,226.25",800.5549208
256,2015-02-03,35437.30204,1060.325014,2016-01-04,2012.66,992.3086784,2015-12-29,572.500,983.9982125,2015-09-24,234.529007,875.7749024,2016-01-15,"1,238.90",808.8134487
257,2015-02-03,34937.30204,1045.364437,2016-01-05,2016.71,994.3054638,2015-12-30,573.040,984.9263505,2015-09-25,235.143997,878.0713893,2016-01-19,"1,237.44",807.8602905
258,2015-02-03,34937.30204,1045.364437,2016-01-06,1990.26,981.2647294,2015-12-31,573.930,986.4560595,2015-09-26,234.339996,875.0691002,2016-01-20,"1,245.87",813.3637996
259,2015-02-04,35069.10477,1049.308126,2016-01-07,1943.09,958.0083421,2016-01-01,#N/A,#N/A,2015-09-27,232.757004,869.1579138,2016-01-21,"1,224.97",799.7192753
260,2015-02-04,35069.10477,1049.308126,2016-01-08,1922.03,947.6250579,2016-01-04,575.570,989.2748492,2015-09-28,239.141998,893.0006682,2016-01-22,"1,213.29",792.0940101
261,2015-02-04,35069.10477,1049.308126,2016-01-11,1923.67,948.4336328,2016-01-05,575.090,988.4498376,2015-09-29,236.686996,883.8332344,2016-01-25,"1,217.89",795.0971111
262,2015-02-04,35591.25316,1064.931409,2016-01-12,1938.68,955.8340647,2016-01-06,578.350,994.0530414,2015-09-30,236.059998,881.4919073,2016-01-26,"1,219.84",796.3701648
263,2015-02-04,35591.25316,1064.931409,2016-01-13,1890.28,931.9712463,2016-01-07,578.950,995.0843059,2015-10-01,237.548996,887.0521026,2016-01-27,"1,212.97",791.8850987
264,2015-02-04,35591.25316,1064.931409,2016-01-14,1921.84,947.5313816,2016-01-08,579.800,996.5452639,2015-10-02,237.292999,886.0961622,2016-01-28,"1,233.75",805.4512812
265,2015-02-05,35731.14691,1069.117192,2016-01-15,1880.33,927.0655636,2016-01-11,578.180,993.7608498,2015-10-03,238.729996,891.4621761,2016-01-29,"1,245.31",812.9982047
266,2015-02-05,35481.14691,1061.636903,2016-01-18,#N/A,#N/A,2016-01-12,581.180,998.9171723,2015-10-04,238.259003,889.7034007,2016-02-01,"1,245.03",812.8154072
267,2015-02-05,35481.14691,1061.636903,2016-01-19,1881.33,927.558597,2016-01-13,583.170,1002.337533,2015-10-05,240.382996,897.6347853,2016-02-02,"1,254.75",819.1610903
