,good_date,Net Balance NO VIG,Net Balance WITH VIG
28303,2018-10-23,67826.54189202709,-59116.86908792159
28304,2018-10-23,67576.54189202709,-59366.86908792159
28305,2018-10-23,67576.54189202709,-59366.86908792159
28306,2018-10-23,67576.54189202709,-59366.86908792159
28307,2018-10-23,67576.54189202709,-59366.86908792159
28308,2018-10-24,67576.54189202709,-59366.86908792159
28309,2018-10-24,67576.54189202709,-59366.86908792159
28310,2018-10-24,68076.54189202709,-58890.67861173111
28311,2018-10-24,68076.54189202709,-58890.67861173111
28312,2018-10-24,68076.54189202709,-58890.67861173111
28313,2018-10-24,68076.54189202709,-58890.67861173111
28314,2018-10-24,68076.54189202709,-58890.67861173111
28315,2018-10-24,68076.54189202709,-58890.67861173111
28316,2018-10-25,68076.54189202709,-58890.67861173111
28317,2018-10-25,67576.54189202709,-59390.67861173111
28318,2018-10-25,67576.54189202709,-59390.67861173111
28319,2018-10-25,68013.04982853503,-58974.01194506445
28320,2018-10-25,67513.04982853503,-59474.01194506445
28321,2018-10-25,67750.0289952017,-59255.26194506445
28322,2018-10-25,67500.0289952017,-59505.26194506445
28323,2018-10-25,67500.0289952017,-59505.26194506445
28324,2018-10-25,67500.0289952017,-59505.26194506445
28325,2018-10-25,67500.0289952017,-59505.26194506445
28326,2018-10-25,67500.0289952017,-59505.26194506445
28327,2018-10-25,67500.0289952017,-59505.26194506445
28328,2018-10-25,67500.0289952017,-59505.26194506445
28329,2018-10-25,67500.0289952017,-59505.26194506445
28330,2018-10-25,67500.0289952017,-59505.26194506445
28331,2018-10-25,67769.26608440359,-59247.76194506445
28332,2018-10-25,68036.05853723378,-58992.76194506445
28333,2018-10-25,68036.05853723378,-58992.76194506445
28334,2018-10-25,68036.05853723378,-58992.76194506445
28335,2018-10-25,68036.05853723378,-58992.76194506445
28336,2018-10-26,68036.05853723378,-58992.76194506445
28337,2018-10-26,67786.05853723378,-59242.76194506445
28338,2018-10-26,67786.05853723378,-59242.76194506445
28339,2018-10-26,68263.3312645065,-58788.21649051899
28340,2018-10-26,68476.83888977884,-58593.77204607455
28341,2018-10-26,68226.83888977884,-58843.77204607455
28342,2018-10-26,67976.83888977884,-59093.77204607455
28343,2018-10-26,67976.83888977884,-59093.77204607455
28344,2018-10-27,67476.83888977884,-59593.77204607455
28345,2018-10-27,67476.83888977884,-59593.77204607455
28346,2018-10-27,67476.83888977884,-59593.77204607455
28347,2018-10-27,67226.83888977884,-59843.77204607455
28348,2018-10-27,67693.50555644551,-59393.77204607455
28349,2018-10-27,67693.50555644551,-59393.77204607455
28350,2018-10-27,67693.50555644551,-59393.77204607455
28351,2018-10-27,67693.50555644551,-59393.77204607455
28352,2018-10-27,68496.28333422329,-58618.77204607455
28353,2018-10-27,68496.28333422329,-58618.77204607455
28354,2018-10-27,68496.28333422329,-58618.77204607455
28355,2018-10-27,68496.28333422329,-58618.77204607455
28356,2018-10-27,68496.28333422329,-58618.77204607455
28357,2018-10-27,68496.28333422329,-58618.77204607455
28358,2018-10-27,68496.28333422329,-58618.77204607455
28359,2018-10-27,68496.28333422329,-58618.77204607455
28360,2018-10-27,68496.28333422329,-58618.77204607455
28361,2018-10-27,68850.8932633013,-58285.43871274121
28362,2018-10-27,68850.8932633013,-58285.43871274121
28363,2018-10-27,69350.8932633013,-57809.24823655074
28364,2018-10-27,69350.8932633013,-57809.24823655074
28365,2018-10-27,69100.8932633013,-58059.24823655074
28366,2018-10-28,69100.8932633013,-58059.24823655074
28367,2018-10-28,69272.26423104324,-57897.957913970095
28368,2018-10-28,69272.26423104324,-57897.957913970095
28369,2018-10-28,69272.26423104324,-57897.957913970095
28370,2018-10-28,69272.26423104324,-57897.957913970095
28371,2018-10-28,69624.76423104324,-57560.457913970095
28372,2018-10-28,69624.76423104324,-57560.457913970095
28373,2018-10-28,69624.76423104324,-57560.457913970095
28374,2018-10-28,69624.76423104324,-57560.457913970095
28375,2018-10-28,69624.76423104324,-57560.457913970095
28376,2018-10-28,69624.76423104324,-57560.457913970095
28377,2018-10-28,69374.76423104324,-57810.457913970095
28378,2018-10-29,69727.26423104324,-57472.957913970095
28379,2018-10-29,69727.26423104324,-57472.957913970095
28380,2018-10-29,69727.26423104324,-57472.957913970095
28381,2018-10-29,70104.18730796632,-57110.457913970095
28382,2018-10-30,70651.24613149573,-56585.457913970095
28383,2018-10-30,70651.24613149573,-56585.457913970095
28384,2018-10-30,70651.24613149573,-56585.457913970095
28385,2018-10-30,70401.24613149573,-56835.457913970095
28386,2018-10-30,71334.57946482906,-55935.457913970095
28387,2018-10-30,71334.57946482906,-55935.457913970095
28388,2018-10-30,71334.57946482906,-55935.457913970095
28389,2018-10-30,71334.57946482906,-55935.457913970095
28390,2018-10-30,71573.21582846543,-55708.18518669737
28391,2018-10-30,71573.21582846543,-55708.18518669737
28392,2018-10-30,71573.21582846543,-55708.18518669737
28393,2018-10-30,71573.21582846543,-55708.18518669737
28394,2018-10-30,71073.21582846543,-56208.18518669737
28395,2018-10-30,71073.21582846543,-56208.18518669737
28396,2018-10-30,71073.21582846543,-56208.18518669737
28397,2018-10-30,71073.21582846543,-56208.18518669737
28398,2018-10-30,71073.21582846543,-56208.18518669737
28399,2018-10-30,71073.21582846543,-56208.18518669737
28400,2018-10-30,70823.21582846543,-56458.18518669737
28401,2018-10-30,70823.21582846543,-56458.18518669737
28402,2018-10-30,72094.26846004438,-55233.18518669737
28403,2018-10-30,72094.26846004438,-55233.18518669737
28404,2018-10-31,72094.26846004438,-55233.18518669737
28405,2018-10-31,72392.87957115548,-54945.68518669737
28406,2018-11-01,72392.87957115548,-54945.68518669737
28407,2018-11-01,72142.87957115548,-55195.68518669737
28408,2018-11-01,72142.87957115548,-55195.68518669737
28409,2018-11-01,72142.87957115548,-55195.68518669737
28410,2018-11-01,72142.87957115548,-55195.68518669737
28411,2018-11-01,72896.72572500164,-54470.68518669737
28412,2018-11-01,72896.72572500164,-54470.68518669737
28413,2018-11-01,73187.9869862629,-54190.68518669737
28414,2018-11-01,73187.9869862629,-54190.68518669737
28415,2018-11-01,73540.4869862629,-53853.18518669737
28416,2018-11-01,73290.4869862629,-54103.18518669737
28417,2018-11-01,73290.4869862629,-54103.18518669737
28418,2018-11-01,73290.4869862629,-54103.18518669737
28419,2018-11-01,73290.4869862629,-54103.18518669737
28420,2018-11-01,73290.4869862629,-54103.18518669737
28421,2018-11-01,73290.4869862629,-54103.18518669737
28422,2018-11-01,73290.4869862629,-54103.18518669737
28423,2018-11-01,73520.53514587763,-53883.88694108333
28424,2018-11-01,73270.53514587763,-54133.88694108333
28425,2018-11-01,73270.53514587763,-54133.88694108333
28426,2018-11-01,73270.53514587763,-54133.88694108333
28427,2018-11-01,73270.53514587763,-54133.88694108333
28428,2018-11-01,73270.53514587763,-54133.88694108333
28429,2018-11-01,73020.53514587763,-54383.88694108333
28430,2018-11-01,73385.24102823056,-54033.88694108333
28431,2018-11-01,73385.24102823056,-54033.88694108333
28432,2018-11-02,74006.98015866535,-53433.88694108333
28433,2018-11-02,74006.98015866535,-53433.88694108333
28434,2018-11-02,74006.98015866535,-53433.88694108333
28435,2018-11-02,74330.11845653769,-53121.38694108333
28436,2018-11-02,74080.11845653769,-53371.38694108333
28437,2018-11-02,74080.11845653769,-53371.38694108333
28438,2018-11-03,74080.11845653769,-53371.38694108333
28439,2018-11-03,74080.11845653769,-53371.38694108333
28440,2018-11-03,74080.11845653769,-53371.38694108333
28441,2018-11-03,73830.11845653769,-53621.38694108333
28442,2018-11-03,73580.11845653769,-53871.38694108333
28443,2018-11-03,73580.11845653769,-53871.38694108333
28444,2018-11-03,73580.11845653769,-53871.38694108333
28445,2018-11-03,73580.11845653769,-53871.38694108333
28446,2018-11-03,73580.11845653769,-53871.38694108333
28447,2018-11-03,73330.11845653769,-54121.38694108333
28448,2018-11-03,73665.53512320436,-53796.38694108333
28449,2018-11-03,73665.53512320436,-53796.38694108333
28450,2018-11-03,73665.53512320436,-53796.38694108333
28451,2018-11-03,73665.53512320436,-53796.38694108333
28452,2018-11-03,73165.53512320436,-54296.38694108333
28453,2018-11-03,73165.53512320436,-54296.38694108333
28454,2018-11-03,73165.53512320436,-54296.38694108333
28455,2018-11-03,73165.53512320436,-54296.38694108333
28456,2018-11-03,72915.53512320436,-54546.38694108333
28457,2018-11-03,72915.53512320436,-54546.38694108333
28458,2018-11-03,72415.53512320436,-55046.38694108333
28459,2018-11-03,72415.53512320436,-55046.38694108333
28460,2018-11-03,72415.53512320436,-55046.38694108333
28461,2018-11-03,72697.00301311261,-54776.38694108333
28462,2018-11-04,72697.00301311261,-54776.38694108333
28463,2018-11-04,72447.00301311261,-55026.38694108333
28464,2018-11-04,72447.00301311261,-55026.38694108333
28465,2018-11-04,72656.305338694,-54826.38694108333
28466,2018-11-04,72656.305338694,-54826.38694108333
28467,2018-11-04,72867.33940562195,-54624.774037857525
28468,2018-11-05,73285.1965484791,-54224.774037857525
28469,2018-11-05,73285.1965484791,-54224.774037857525
28470,2018-11-05,73285.1965484791,-54224.774037857525
28471,2018-11-05,73503.45051673306,-54016.44070452419
28472,2018-11-05,73777.57842370981,-53753.94070452419
28473,2018-11-05,73777.57842370981,-53753.94070452419
28474,2018-11-05,73777.57842370981,-53753.94070452419
28475,2018-11-05,73948.94939145175,-53592.650381943546
28476,2018-11-05,74235.31302781538,-53317.650381943546
28477,2018-11-05,73885.31302781538,-53667.650381943546
28478,2018-11-06,73885.31302781538,-53667.650381943546
28479,2018-11-06,74062.6179923544,-53500.98371527688
28480,2018-11-06,74062.6179923544,-53500.98371527688
28481,2018-11-06,74062.6179923544,-53500.98371527688
28482,2018-11-06,74062.6179923544,-53500.98371527688
28483,2018-11-06,74062.6179923544,-53500.98371527688
28484,2018-11-06,74062.6179923544,-53500.98371527688
28485,2018-11-06,74373.48755757179,-53200.98371527688
28486,2018-11-06,74373.48755757179,-53200.98371527688
28487,2018-11-06,74373.48755757179,-53200.98371527688
28488,2018-11-06,74373.48755757179,-53200.98371527688
28489,2018-11-06,74373.48755757179,-53200.98371527688
28490,2018-11-06,74123.48755757179,-53450.98371527688
28491,2018-11-06,74123.48755757179,-53450.98371527688
28492,2018-11-06,74123.48755757179,-53450.98371527688
28493,2018-11-06,74473.25437969038,-53122.03634685583
28494,2018-11-06,74473.25437969038,-53122.03634685583
28495,2018-11-06,74650.55934422939,-52955.369680189164
28496,2018-11-07,74650.55934422939,-52955.369680189164
28497,2018-11-07,74650.55934422939,-52955.369680189164
28498,2018-11-07,74650.55934422939,-52955.369680189164
28499,2018-11-07,74650.55934422939,-52955.369680189164
28500,2018-11-07,74650.55934422939,-52955.369680189164
28501,2018-11-07,74985.97601089606,-52630.369680189164
28502,2018-11-08,74985.97601089606,-52630.369680189164
28503,2018-11-08,75163.28097543507,-52463.7030135225
28504,2018-11-08,75734.70954686364,-51913.7030135225
28505,2018-11-08,75734.70954686364,-51913.7030135225
28506,2018-11-08,75734.70954686364,-51913.7030135225
28507,2018-11-08,75944.01187244503,-51713.7030135225
28508,2018-11-08,75944.01187244503,-51713.7030135225
28509,2018-11-08,75694.01187244503,-51963.7030135225
28510,2018-11-08,75694.01187244503,-51963.7030135225
28511,2018-11-08,75694.01187244503,-51963.7030135225
28512,2018-11-08,75694.01187244503,-51963.7030135225
28513,2018-11-08,75444.01187244503,-52213.7030135225
28514,2018-11-08,75444.01187244503,-52213.7030135225
28515,2018-11-08,75444.01187244503,-52213.7030135225
28516,2018-11-08,75444.01187244503,-52213.7030135225
28517,2018-11-08,75444.01187244503,-52213.7030135225
28518,2018-11-08,75444.01187244503,-52213.7030135225
28519,2018-11-08,75194.01187244503,-52463.7030135225
28520,2018-11-09,75194.01187244503,-52463.7030135225
28521,2018-11-09,75194.01187244503,-52463.7030135225
28522,2018-11-09,74694.01187244503,-52963.7030135225
28523,2018-11-09,74694.01187244503,-52963.7030135225
28524,2018-11-09,74694.01187244503,-52963.7030135225
28525,2018-11-09,74694.01187244503,-52963.7030135225
28526,2018-11-09,74694.01187244503,-52963.7030135225
28527,2018-11-09,74694.01187244503,-52963.7030135225
28528,2018-11-09,74194.01187244503,-53463.7030135225
28529,2018-11-09,74194.01187244503,-53463.7030135225
28530,2018-11-09,74194.01187244503,-53463.7030135225
28531,2018-11-09,73944.01187244503,-53713.7030135225
28532,2018-11-10,73944.01187244503,-53713.7030135225
28533,2018-11-10,73944.01187244503,-53713.7030135225
28534,2018-11-10,73694.01187244503,-53963.7030135225
28535,2018-11-10,73694.01187244503,-53963.7030135225
28536,2018-11-10,73694.01187244503,-53963.7030135225
28537,2018-11-10,73194.01187244503,-54463.7030135225
28538,2018-11-10,73194.01187244503,-54463.7030135225
28539,2018-11-10,72944.01187244503,-54713.7030135225
28540,2018-11-10,72944.01187244503,-54713.7030135225
28541,2018-11-10,72944.01187244503,-54713.7030135225
28542,2018-11-10,72944.01187244503,-54713.7030135225
28543,2018-11-10,73265.22399365716,-54410.672710492196
28544,2018-11-10,74664.00448146203,-53060.672710492196
28545,2018-11-10,74664.00448146203,-53060.672710492196
28546,2018-11-10,74664.00448146203,-53060.672710492196
28547,2018-11-10,75018.61441054005,-52727.33937715886
28548,2018-11-10,75018.61441054005,-52727.33937715886
28549,2018-11-10,75286.47155339719,-52477.33937715886
28550,2018-11-10,75286.47155339719,-52477.33937715886
28551,2018-11-10,75286.47155339719,-52477.33937715886
28552,2018-11-10,75286.47155339719,-52477.33937715886
28553,2018-11-10,75286.47155339719,-52477.33937715886
28554,2018-11-11,75286.47155339719,-52477.33937715886
28555,2018-11-11,75286.47155339719,-52477.33937715886
28556,2018-11-11,75286.47155339719,-52477.33937715886
28557,2018-11-11,74786.47155339719,-52977.33937715886
28558,2018-11-11,74286.47155339719,-53477.33937715886
28559,2018-11-11,74286.47155339719,-53477.33937715886
28560,2018-11-11,73786.47155339719,-53977.33937715886
28561,2018-11-11,73786.47155339719,-53977.33937715886
28562,2018-11-11,73286.47155339719,-54477.33937715886
28563,2018-11-11,73286.47155339719,-54477.33937715886
28564,2018-11-11,73286.47155339719,-54477.33937715886
28565,2018-11-11,73286.47155339719,-54477.33937715886
28566,2018-11-11,73286.47155339719,-54477.33937715886
28567,2018-11-11,73286.47155339719,-54477.33937715886
28568,2018-11-12,73286.47155339719,-54477.33937715886
28569,2018-11-12,73286.47155339719,-54477.33937715886
28570,2018-11-12,73036.47155339719,-54727.33937715886
28571,2018-11-12,73036.47155339719,-54727.33937715886
28572,2018-11-12,73036.47155339719,-54727.33937715886
28573,2018-11-12,73036.47155339719,-54727.33937715886
28574,2018-11-12,72686.47155339719,-55077.33937715886
28575,2018-11-12,73029.73685951965,-54747.33937715886
28576,2018-11-13,73029.73685951965,-54747.33937715886
28577,2018-11-13,73029.73685951965,-54747.33937715886
28578,2018-11-13,73029.73685951965,-54747.33937715886
28579,2018-11-13,73316.10049588328,-54472.33937715886
28580,2018-11-13,72816.10049588328,-54972.33937715886
28581,2018-11-13,72816.10049588328,-54972.33937715886
28582,2018-11-13,72816.10049588328,-54972.33937715886
28583,2018-11-13,72816.10049588328,-54972.33937715886
28584,2018-11-13,72816.10049588328,-54972.33937715886
28585,2018-11-13,72816.10049588328,-54972.33937715886
28586,2018-11-13,73486.9338292166,-54322.33937715886
28587,2018-11-13,73486.9338292166,-54322.33937715886
28588,2018-11-13,73486.9338292166,-54322.33937715886
28589,2018-11-13,73486.9338292166,-54322.33937715886
28590,2018-11-13,73486.9338292166,-54322.33937715886
28591,2018-11-13,73236.9338292166,-54572.33937715886
28592,2018-11-13,73236.9338292166,-54572.33937715886
28593,2018-11-13,73426.03883811567,-54391.179956869004
28594,2018-11-14,73076.03883811567,-54741.179956869004
28595,2018-11-14,73290.62281584533,-54536.26192408212
28596,2018-11-14,73040.62281584533,-54786.26192408212
28597,2018-11-14,73040.62281584533,-54786.26192408212
28598,2018-11-14,73040.62281584533,-54786.26192408212
28599,2018-11-14,73279.2591794817,-54558.989196809394
28600,2018-11-14,73279.2591794817,-54558.989196809394
28601,2018-11-14,73279.2591794817,-54558.989196809394
28602,2018-11-15,73279.2591794817,-54558.989196809394
28603,2018-11-15,73279.2591794817,-54558.989196809394
28604,2018-11-15,74033.10533332785,-53833.989196809394
28605,2018-11-15,73683.10533332785,-54183.989196809394
28606,2018-11-15,73683.10533332785,-54183.989196809394
28607,2018-11-15,73433.10533332785,-54433.989196809394
28608,2018-11-15,73433.10533332785,-54433.989196809394
28609,2018-11-15,73914.84799616048,-53975.27360047912
28610,2018-11-15,73564.84799616048,-54325.27360047912
28611,2018-11-15,73783.10196441444,-54116.94026714579
28612,2018-11-15,73783.10196441444,-54116.94026714579
28613,2018-11-15,73783.10196441444,-54116.94026714579
28614,2018-11-15,73783.10196441444,-54116.94026714579
28615,2018-11-15,74488.10196441444,-53441.94026714579
28616,2018-11-15,75179.52472864208,-52776.94026714579
28617,2018-11-15,75179.52472864208,-52776.94026714579
28618,2018-11-15,75179.52472864208,-52776.94026714579
28619,2018-11-15,74929.52472864208,-53026.94026714579
28620,2018-11-16,74929.52472864208,-53026.94026714579
28621,2018-11-16,74929.52472864208,-53026.94026714579
28622,2018-11-16,74929.52472864208,-53026.94026714579
28623,2018-11-16,74929.52472864208,-53026.94026714579
28624,2018-11-16,74929.52472864208,-53026.94026714579
28625,2018-11-16,74679.52472864208,-53276.94026714579
28626,2018-11-16,74679.52472864208,-53276.94026714579
28627,2018-11-16,74679.52472864208,-53276.94026714579
28628,2018-11-16,74679.52472864208,-53276.94026714579
28629,2018-11-16,74429.52472864208,-53526.94026714579
28630,2018-11-16,74712.90112829754,-53267.681007886524
28631,2018-11-16,74462.90112829754,-53517.681007886524
28632,2018-11-17,74462.90112829754,-53517.681007886524
28633,2018-11-17,74212.90112829754,-53767.681007886524
28634,2018-11-17,74212.90112829754,-53767.681007886524
28635,2018-11-17,74212.90112829754,-53767.681007886524
28636,2018-11-17,75195.15919281368,-52817.681007886524
28637,2018-11-17,75195.15919281368,-52817.681007886524
28638,2018-11-17,75195.15919281368,-52817.681007886524
28639,2018-11-17,75195.15919281368,-52817.681007886524
28640,2018-11-17,75195.15919281368,-52817.681007886524
28641,2018-11-17,75195.15919281368,-52817.681007886524
28642,2018-11-17,74945.15919281368,-53067.681007886524
28643,2018-11-17,74945.15919281368,-53067.681007886524
28644,2018-11-17,74945.15919281368,-53067.681007886524
28645,2018-11-17,74695.15919281368,-53317.681007886524
28646,2018-11-17,74445.15919281368,-53567.681007886524
28647,2018-11-17,74445.15919281368,-53567.681007886524
28648,2018-11-17,74445.15919281368,-53567.681007886524
28649,2018-11-17,74195.15919281368,-53817.681007886524
28650,2018-11-17,73945.15919281368,-54067.681007886524
28651,2018-11-17,73945.15919281368,-54067.681007886524
28652,2018-11-17,73945.15919281368,-54067.681007886524
28653,2018-11-17,74086.48472887605,-53936.102060518104
28654,2018-11-18,74325.12109251242,-53708.829333245376
28655,2018-11-18,74325.12109251242,-53708.829333245376
28656,2018-11-18,74325.12109251242,-53708.829333245376
28657,2018-11-18,74325.12109251242,-53708.829333245376
28658,2018-11-18,73975.12109251242,-54058.829333245376
28659,2018-11-18,74193.37506076638,-53850.49599991204
28660,2018-11-18,74193.37506076638,-53850.49599991204
28661,2018-11-18,73943.37506076638,-54100.49599991204
28662,2018-11-18,73943.37506076638,-54100.49599991204
28663,2018-11-18,73943.37506076638,-54100.49599991204
28664,2018-11-19,73443.37506076638,-54600.49599991204
28665,2018-11-19,73443.37506076638,-54600.49599991204
28666,2018-11-19,74002.42051531184,-54071.99599991204
28667,2018-11-19,73752.42051531184,-54321.99599991204
28668,2018-11-19,73252.42051531184,-54821.99599991204
28669,2018-11-19,73252.42051531184,-54821.99599991204
28670,2018-11-19,73252.42051531184,-54821.99599991204
28671,2018-11-19,73002.42051531184,-55071.99599991204
28672,2018-11-19,73002.42051531184,-55071.99599991204
28673,2018-11-19,72752.42051531184,-55321.99599991204
28674,2018-11-19,72752.42051531184,-55321.99599991204
28675,2018-11-19,72752.42051531184,-55321.99599991204
28676,2018-11-19,73481.83228001773,-54621.99599991204
28677,2018-11-19,73481.83228001773,-54621.99599991204
28678,2018-11-19,73481.83228001773,-54621.99599991204
28679,2018-11-19,73481.83228001773,-54621.99599991204
28680,2018-11-19,73481.83228001773,-54621.99599991204
28681,2018-11-19,73231.83228001773,-54871.99599991204
28682,2018-11-20,73661.87613966686,-54459.49599991204
28683,2018-11-20,73661.87613966686,-54459.49599991204
28684,2018-11-21,73661.87613966686,-54459.49599991204
28685,2018-11-21,73803.20167572923,-54327.91705254362
28686,2018-11-21,73553.20167572923,-54577.91705254362
28687,2018-11-21,73553.20167572923,-54577.91705254362
28688,2018-11-21,73553.20167572923,-54577.91705254362
28689,2018-11-21,73553.20167572923,-54577.91705254362
28690,2018-11-21,73203.20167572923,-54927.91705254362
28691,2018-11-21,73453.20167572923,-54689.82181444838
28692,2018-11-21,73203.20167572923,-54939.82181444838
28693,2018-11-21,73203.20167572923,-54939.82181444838
28694,2018-11-21,72703.20167572923,-55439.82181444838
28695,2018-11-21,72703.20167572923,-55439.82181444838
28696,2018-11-21,72203.20167572923,-55939.82181444838
28697,2018-11-21,72203.20167572923,-55939.82181444838
28698,2018-11-21,72203.20167572923,-55939.82181444838
28699,2018-11-21,72203.20167572923,-55939.82181444838
28700,2018-11-21,71703.20167572923,-56439.82181444838
28701,2018-11-21,71703.20167572923,-56439.82181444838
28702,2018-11-21,71703.20167572923,-56439.82181444838
28703,2018-11-21,71703.20167572923,-56439.82181444838
28704,2018-11-21,71703.20167572923,-56439.82181444838
28705,2018-11-21,71453.20167572923,-56689.82181444838
28706,2018-11-21,71453.20167572923,-56689.82181444838
28707,2018-11-21,71453.20167572923,-56689.82181444838
28708,2018-11-21,71453.20167572923,-56689.82181444838
28709,2018-11-21,71453.20167572923,-56689.82181444838
28710,2018-11-21,71453.20167572923,-56689.82181444838
28711,2018-11-21,71453.20167572923,-56689.82181444838
28712,2018-11-23,71453.20167572923,-56689.82181444838
28713,2018-11-23,71619.01800225984,-56533.57181444838
28714,2018-11-23,71619.01800225984,-56533.57181444838
28715,2018-11-23,71619.01800225984,-56533.57181444838
28716,2018-11-23,71369.01800225984,-56783.57181444838
28717,2018-11-23,71369.01800225984,-56783.57181444838
28718,2018-11-23,71369.01800225984,-56783.57181444838
28719,2018-11-23,71369.01800225984,-56783.57181444838
28720,2018-11-23,71369.01800225984,-56783.57181444838
28721,2018-11-23,71659.68602877692,-56513.30154417811
28722,2018-11-23,71659.68602877692,-56513.30154417811
28723,2018-11-23,71659.68602877692,-56513.30154417811
28724,2018-11-23,71659.68602877692,-56513.30154417811
28725,2018-11-23,71848.79103767598,-56332.142123888254
28726,2018-11-23,71848.79103767598,-56332.142123888254
28727,2018-11-23,71848.79103767598,-56332.142123888254
28728,2018-11-23,71848.79103767598,-56332.142123888254
28729,2018-11-23,71848.79103767598,-56332.142123888254
28730,2018-11-23,71348.79103767598,-56832.142123888254
28731,2018-11-23,71348.79103767598,-56832.142123888254
28732,2018-11-23,71348.79103767598,-56832.142123888254
28733,2018-11-23,71526.096002215,-56665.47545722159
28734,2018-11-23,71526.096002215,-56665.47545722159
28735,2018-11-23,71797.77824520566,-56405.47545722159
28736,2018-11-23,71797.77824520566,-56405.47545722159
28737,2018-11-23,71797.77824520566,-56405.47545722159
28738,2018-11-23,71797.77824520566,-56405.47545722159
28739,2018-11-23,71547.77824520566,-56655.47545722159
28740,2018-11-23,71297.77824520566,-56905.47545722159
28741,2018-11-23,71297.77824520566,-56905.47545722159
28742,2018-11-24,71297.77824520566,-56905.47545722159
28743,2018-11-24,71297.77824520566,-56905.47545722159
28744,2018-11-24,71297.77824520566,-56905.47545722159
28745,2018-11-24,71596.38935631677,-56617.97545722159
28746,2018-11-24,71596.38935631677,-56617.97545722159
28747,2018-11-24,71596.38935631677,-56617.97545722159
28748,2018-11-24,71596.38935631677,-56617.97545722159
28749,2018-11-24,71983.22063203693,-56247.60508685122
28750,2018-11-24,71983.22063203693,-56247.60508685122
28751,2018-11-24,71983.22063203693,-56247.60508685122
28752,2018-11-24,71983.22063203693,-56247.60508685122
28753,2018-11-24,71983.22063203693,-56247.60508685122
28754,2018-11-24,71983.22063203693,-56247.60508685122
28755,2018-11-24,71733.22063203693,-56497.60508685122
28756,2018-11-24,71733.22063203693,-56497.60508685122
28757,2018-11-24,71733.22063203693,-56497.60508685122
28758,2018-11-24,71233.22063203693,-56997.60508685122
28759,2018-11-24,71233.22063203693,-56997.60508685122
28760,2018-11-24,71233.22063203693,-56997.60508685122
28761,2018-11-24,71233.22063203693,-56997.60508685122
28762,2018-11-24,71675.46201134728,-56572.60508685122
28763,2018-11-24,71675.46201134728,-56572.60508685122
28764,2018-11-25,71675.46201134728,-56572.60508685122
28765,2018-11-25,71425.46201134728,-56822.60508685122
28766,2018-11-25,71175.46201134728,-57072.60508685122
28767,2018-11-25,71175.46201134728,-57072.60508685122
28768,2018-11-25,70925.46201134728,-57322.60508685122
28769,2018-11-25,70925.46201134728,-57322.60508685122
28770,2018-11-25,70925.46201134728,-57322.60508685122
28771,2018-11-25,70925.46201134728,-57322.60508685122
28772,2018-11-26,70925.46201134728,-57322.60508685122
28773,2018-11-26,71118.87764920737,-57137.419901666035
28774,2018-11-26,71118.87764920737,-57137.419901666035
28775,2018-11-26,71118.87764920737,-57137.419901666035
28776,2018-11-26,70618.87764920737,-57637.419901666035
28777,2018-11-26,70618.87764920737,-57637.419901666035
28778,2018-11-26,70618.87764920737,-57637.419901666035
28779,2018-11-26,70368.87764920737,-57887.419901666035
28780,2018-11-26,70368.87764920737,-57887.419901666035
28781,2018-11-26,70368.87764920737,-57887.419901666035
28782,2018-11-27,69868.87764920737,-58387.419901666035
28783,2018-11-27,69868.87764920737,-58387.419901666035
28784,2018-11-27,69868.87764920737,-58387.419901666035
28785,2018-11-27,69868.87764920737,-58387.419901666035
28786,2018-11-27,69868.87764920737,-58387.419901666035
28787,2018-11-27,69618.87764920737,-58637.419901666035
28788,2018-11-27,70150.31704314676,-58124.919901666035
28789,2018-11-27,70150.31704314676,-58124.919901666035
28790,2018-11-27,71083.65037648009,-57224.919901666035
28791,2018-11-27,70733.65037648009,-57574.919901666035
28792,2018-11-27,70733.65037648009,-57574.919901666035
28793,2018-11-27,70233.65037648009,-58074.919901666035
28794,2018-11-27,70904.48370981342,-57424.919901666035
28795,2018-11-27,70904.48370981342,-57424.919901666035
28796,2018-11-27,70904.48370981342,-57424.919901666035
28797,2018-11-27,70654.48370981342,-57674.919901666035
28798,2018-11-27,70654.48370981342,-57674.919901666035
28799,2018-11-27,70840.81911354013,-57496.34847309461
28800,2018-11-27,70840.81911354013,-57496.34847309461
28801,2018-11-27,70590.81911354013,-57746.34847309461
28802,2018-11-28,70590.81911354013,-57746.34847309461
28803,2018-11-28,70340.81911354013,-57996.34847309461
28804,2018-11-28,70090.81911354013,-58246.34847309461
28805,2018-11-28,70090.81911354013,-58246.34847309461
28806,2018-11-28,69590.81911354013,-58746.34847309461
28807,2018-11-28,69590.81911354013,-58746.34847309461
28808,2018-11-28,70475.30187216082,-57896.34847309461
28809,2018-11-28,70475.30187216082,-57896.34847309461
28810,2018-11-28,69975.30187216082,-58396.34847309461
28811,2018-11-28,69975.30187216082,-58396.34847309461
28812,2018-11-29,69975.30187216082,-58396.34847309461
28813,2018-11-29,69975.30187216082,-58396.34847309461
28814,2018-11-29,69475.30187216082,-58896.34847309461
28815,2018-11-29,69475.30187216082,-58896.34847309461
28816,2018-11-29,69475.30187216082,-58896.34847309461
28817,2018-11-29,69703.29763037928,-58678.95716874678
28818,2018-11-29,69703.29763037928,-58678.95716874678
28819,2018-11-29,69703.29763037928,-58678.95716874678
